afile	alang	akorp	astatus	sentlength	ppron	possdet	indef	cconj	whconj	relativ	pied	correl	copula	attrib	pasttense	lexdens	lexTTR	mquantif	mpred	finites	infs	pverbals	deverbals	bypassives	shortpassives	sconj	addit	advers	caus	tempseq	epist	but	comp	sup	neg	numcls	simple	demdets	nnargs	mhd	mdd	acl	aux	aux:pass	ccomp	nsubj:pass	parataxis	xcomp
GTrans_ESSAY_004	de	croco	pro	21.2777777778	0.0391644909	0.0200174064	0.000870322	0.7777777778	0.0185185185	0.3888888889	0.0185185185	0.037037037	0.2592592593	1.3333333333	0.1111111111	0.4151436031	0.9855371901	0.0104438642	0.3888888889	0.7699115044	0.0973451327	0	0.1769911504	0	0.0925925926	0.2777777778	0.2592592593	0.0925925926	0.1111111111	0.1481481481	0.1111111111	0.0740740741	0.0424242424	0.0060606061	0.2037037037	0.6851851852	0.4814814815	0.0087032202	0.5612903226	3.3752835667	2.1572365046	0.1909171076	0.2407848325	0.0804232804	0.0381393298	0.0469135802	0.0030864198	0.0339506173
GTrans_WEB_006	de	croco	pro	16.6853932584	0.0491582492	0.0067340067	0	0.3707865169	0	0.0674157303	0.0112359551	0	0.0449438202	0.9550561798	0.0449438202	0.397979798	0.9784768212	0.004040404	0.4831460674	0.7368421053	0.0855263158	0.0131578947	0.1052631579	0.0337078652	0.3033707865	0.2247191011	0.1685393258	0.0224719101	0.0561797753	0.191011236	0	0	0.0632183908	0	0.1685393258	0.4606741573	0.6179775281	0.0148148148	0.5414364641	2.8653860527	1.9248516661	0.0546281434	0.2758159444	0.1138041734	0.0235152488	0.094435527	0	0.0415730337
GTrans_ESSAY_015	de	croco	pro	23.1067961165	0.0344537815	0.0142857143	0	1	0.0291262136	0.1165048544	0.0097087379	0.0097087379	0.2912621359	1.5631067961	0.1553398058	0.418907563	0.9651500484	0.006302521	0.2912621359	0.7863636364	0.1045454545	0.0090909091	0.2272727273	0	0.0970873786	0.427184466	0.2233009709	0.0776699029	0.067961165	0.145631068	0.0485436893	0.0582524272	0.0797342193	0.0033222591	0.145631068	0.5961538462	0.5865384615	0.0075630252	0.6285714286	3.2776868446	1.9846676069	0.0644612332	0.2338617979	0.0713770604	0.0307539683	0.04496337	0.0147435897	0.0233974359
GTrans_SHARE_011	de	croco	pro	26.7111111111	0.03078203	0.0338325014	0	1.1407407407	0.037037037	0.2814814815	0.037037037	0.0148148148	0.2518518519	1.6814814815	0.1259259259	0.4079312257	0.9741721854	0.0072102052	0.2518518519	0.7107692308	0.1415384615	0.0061538462	0.2092307692	0.0222222222	0.0592592593	0.2666666667	0.237037037	0.1111111111	0.0888888889	0.1333333333	0.0666666667	0.0222222222	0.0715789474	0.0273684211	0.1259259259	0.7407407407	0.5111111111	0.0119245702	0.5878220141	3.36656795	2.2988867204	0.1357495591	0.1304585538	0.0515520282	0.0379100529	0.0255555556	0.0191358025	0.047989418
GTrans_POPSCI_006	de	croco	pro	21.1987179487	0.014212277	0.0060477774	0.0015119444	0.5064102564	0.0128205128	0.141025641	0.0128205128	0.0128205128	0.2435897436	1.7371794872	0.1602564103	0.5049894164	0.9946396665	0.0099788328	0.2243589744	0.7264957265	0.1367521368	0.0056980057	0.1823361823	0.0064102564	0.1602564103	0.2371794872	0.1794871795	0.2307692308	0.1282051282	0.2435897436	0.0833333333	0.0256410256	0.0706436421	0.0031397174	0.1282051282	0.7405063291	0.4493670886	0.0136074992	0.6686930091	3.1780200866	1.9108892901	0.1293299176	0.1707755676	0.0618645771	0.0289280691	0.0521950974	0.026371308	0.1057564798
GTrans_FICTION_006	de	croco	pro	25.6917293233	0.07960199	0.0131694469	0.0011706175	0.7593984962	0.015037594	0.4060150376	0.045112782	0.037593985	0.3984962406	1.2631578947	0.4887218045	0.4100087796	0.9824684432	0.0216564238	0.2556390977	0.8505154639	0.0798969072	0.0077319588	0.0335051546	0	0.0827067669	0.6466165414	0.1353383459	0.1353383459	0.2180451128	0.2781954887	0.2406015038	0.1278195489	0.0513761468	0.0110091743	0.2105263158	1.0661764706	0.3823529412	0.0146327188	0.3370786517	3.2243494095	2.1265932683	0.1403242795	0.1662573538	0.0292894809	0.0741972284	0.0204188173	0.0284197012	0.0671391721
GTrans_ESSAY_023	de	croco	pro	27.0263157895	0.0214216164	0.017526777	0	1.1842105263	0.0789473684	0.0789473684	0.0263157895	0	0.1315789474	2.2631578947	0.1315789474	0.4391431353	0.9847161572	0.005842259	0.1842105263	0.7125	0.075	0	0.2875	0.0263157895	0.1842105263	0.2368421053	0.3684210526	0	0.0789473684	0.0789473684	0.0263157895	0.1052631579	0.1214285714	0.0071428571	0.1052631579	0.5526315789	0.5789473684	0.0146056475	0.7326732673	3.5373297268	2.0093992305	0.1046365915	0.1275062657	0.1055764411	0.0219298246	0.0604636591	0	0.0789473684
GTrans_SPEECH_002	de	croco	pro	25.582278481	0.0128649184	0.0059376546	0	1.0641025641	0	0.2307692308	0.0256410256	0	0.2564102564	1.8205128205	0.1025641026	0.4522513607	0.977540107	0.004453241	0.2564102564	0.7748344371	0.0662251656	0.0132450331	0.7284768212	0	0.1666666667	0.2051282051	0.2307692308	0.0384615385	0.0512820513	0.1025641026	0.0256410256	0	0.1059322034	0.0084745763	0.0641025641	0.5802469136	0.5555555556	0.0118753093	0.7575757576	3.6164025427	2.09033791	0.1195767196	0.1903586126	0.0715167549	0.0106995885	0.053409759	0.0144032922	0.049382716
GTrans_ESSAY_026	de	croco	pro	25.9142857143	0.0209481808	0.0099228225	0	0.7714285714	0	0.2571428571	0	0	0.2857142857	1.4857142857	0.2285714286	0.4399117971	0.9876237624	0.0044101433	0.5142857143	0.6666666667	0.1728395062	0	0.4814814815	0	0.0857142857	0.5428571429	0.2	0.0571428571	0.0857142857	0.1714285714	0.0285714286	0.0285714286	0.0857142857	0.0095238095	0.2	0.7027027027	0.4324324324	0.0110253583	0.66	3.5044184223	2.7050481488	0.0754826255	0.2656799657	0.0504504505	0.0676748177	0.0340840841	0.0038610039	0.0265765766
GTrans_FICTION_001	de	croco	pro	19.4874371859	0.093604951	0.0157297576	0.0012893244	1.0100502513	0.0301507538	0.2462311558	0.0251256281	0.0150753769	0.2211055276	0.4020100503	0.3819095477	0.3633316142	0.979152189	0.0144404332	0.2613065327	0.8206751055	0.0611814346	0.0042194093	0.0210970464	0	0.0251256281	0.4824120603	0.0753768844	0.0854271357	0.256281407	0.2060301508	0.0854271357	0.2010050251	0.0225409836	0.0020491803	0.2663316583	0.7014925373	0.5422885572	0.0054151625	0.2914012739	2.9355650115	1.7921818396	0.0733400099	0.3626241089	0.0088841507	0.0337834636	0.0178156835	0.0134328358	0.0530642243
GTrans_POPSCI_010	de	croco	pro	22.1507936508	0.0164815478	0.0060910068	0.000716589	0.5793650794	0.0079365079	0.1746031746	0.0476190476	0.0158730159	0.2857142857	1.6507936508	0.2222222222	0.4768900036	0.987388724	0.0247223217	0.3253968254	0.820610687	0.0419847328	0.0229007634	0.2786259542	0	0.3015873016	0.3412698413	0.3174603175	0.2063492063	0.1349206349	0.3253968254	0.119047619	0.126984127	0.0450281426	0.0075046904	0.2063492063	0.6484375	0.5	0.0143317807	0.6	3.2117276421	2.2095443795	0.0920758929	0.1961681548	0.1242931548	0.0263020833	0.0683035714	0.0323660714	0.0618489583
GTrans_ESSAY_025	de	croco	pro	26.4761904762	0.0323741007	0.0179856115	0	1.0952380952	0	0.2380952381	0.0476190476	0	0.3333333333	1.5476190476	0.1904761905	0.4055755396	0.9847161572	0.0071942446	0.4285714286	0.7596153846	0.0865384615	0.0096153846	0.1923076923	0.0476190476	0.1428571429	0.380952381	0.1666666667	0.0714285714	0.0952380952	0.1428571429	0.0476190476	0.0476190476	0.0514705882	0	0.1904761905	0.6888888889	0.5777777778	0.0053956835	0.6576576577	3.2546409393	2.0663722652	0.0669664903	0.2800176367	0.1000176367	0.0428042328	0.0599294533	0.0166666667	0.0471252205
GTrans_ESSAY_001	de	croco	pro	26.3409090909	0.0077653149	0.005608283	0.0004314064	1.0113636364	0	0.1931818182	0.0227272727	0.0113636364	0.2954545455	2.2727272727	0.0909090909	0.4503882657	0.9830508475	0.0012942192	0.2045454545	0.701754386	0.1461988304	0.0058479532	0.5614035088	0.0113636364	0.1022727273	0.1818181818	0.3181818182	0.0568181818	0.0795454545	0.1590909091	0.0454545455	0.0113636364	0.1052631579	0.0116959064	0	0.6043956044	0.5604395604	0.005608283	0.7727272727	3.4295462149	2.2133476477	0.1066849817	0.1814495029	0.0857535322	0.0107273679	0.051844584	0.0091575092	0.0324175824
GTrans_WEB_003	de	croco	pro	25.7421383648	0.0300513071	0.0119716589	0.0007329587	0.8987341772	0.0443037975	0.1962025316	0.0126582278	0.0189873418	0.3860759494	1	0.3734177215	0.3576838505	0.9451258877	0.006840948	0.1898734177	0.817679558	0.0994475138	0.0082872928	0.1160220994	0.0569620253	0.2594936709	0.2658227848	0.1139240506	0.0632911392	0.1202531646	0.1329113924	0.0189873418	0.0126582278	0.0388601036	0.0103626943	0.2911392405	0.7453416149	0.5652173913	0.0087955045	0.624691358	3.1789186673	1.8541295398	0.0823040811	0.1222875448	0.1221419134	0.0163363896	0.0749637009	0.0427123023	0.0241940254
GTrans_INSTR_002	de	croco	pro	22.2857142857	0.0505698006	0.0053418803	0.0003561254	0.6825396825	0	0.119047619	0.0317460317	0.0158730159	0.1507936508	0.8571428571	0.0476190476	0.3892450142	0.9638447972	0.0053418803	0.373015873	0.7228915663	0.0682730924	0.0040160643	0.1927710843	0	0.380952381	0.3968253968	0.1111111111	0.0476190476	0.0952380952	0.1746031746	0.0317460317	0	0.0340136054	0.0170068027	0.1507936508	0.6850393701	0.4803149606	0.0071225071	0.5143678161	3.2778006359	2.208750064	0.0532629444	0.1877390326	0.1181289839	0.0284061083	0.094703787	0.03667979	0.0132426628
GTrans_TOU_002	de	croco	pro	25.013986014	0.0067095331	0.0061504054	0.0002795639	0.7214285714	0.05	0.2357142857	0.0214285714	0.0071428571	0.5071428571	2.0214285714	0.1	0.4168297456	0.9867637326	0.0097847358	0.0928571429	0.8921161826	0.0746887967	0.0082987552	0.1576763485	0.0357142857	0.1642857143	0.1071428571	0.2928571429	0.1214285714	0.05	0.0857142857	0.0714285714	0	0.0941385435	0.0230905861	0.0714285714	0.4444444444	0.6470588235	0.0072686609	0.6940298507	3.4579958854	1.9257187382	0.1604575163	0.0484749455	0.0868191721	0.0065359477	0.0623093682	0.0212418301	0.0059912854
GTrans_SPEECH_003	de	croco	pro	27.3968253968	0.0347624565	0.0185399768	0	0.9365079365	0	0.3968253968	0.0476190476	0	0.380952381	1.7936507937	0.2698412698	0.4212050985	0.9811066127	0.0040556199	0.4444444444	0.7179487179	0.0833333333	0.0128205128	0.3846153846	0.0158730159	0.1111111111	0.3174603175	0.1746031746	0.126984127	0.0317460317	0.2063492063	0.0793650794	0.0317460317	0.1059907834	0.0046082949	0.2380952381	0.8307692308	0.4769230769	0.0127462341	0.5337078652	3.4796791317	2.4937885455	0.1833699634	0.2650915751	0.0419230769	0.0574725275	0.0518131868	0.0051282051	0.0416666667
GTrans_WEB_008	de	croco	pro	33.0816326531	0.0067859346	0.0012338063	0	1.6170212766	0.0106382979	0.1808510638	0.0319148936	0	0.2446808511	1.7234042553	0.0212765957	0.3297347316	0.9510676157	0.0012338063	0.1489361702	0.7245508982	0.0538922156	0.0299401198	0.3413173653	0	0.1489361702	0.0531914894	0.1170212766	0.0319148936	0.0319148936	0.1170212766	0.0106382979	0.0106382979	0.1044776119	0.0149253731	0.0425531915	0.3925233645	0.7476635514	0.0049352252	0.820754717	3.7887728132	2.0815968402	0.0981874823	0.0862078731	0.0448456528	0	0.059565279	0.0215590484	0.0121495327
GTrans_WEB_005	de	croco	pro	18.7848837209	0.0448777468	0.0105230579	0	0.773255814	0.0058139535	0.1453488372	0.0348837209	0.0058139535	0.2151162791	0.9534883721	0.0465116279	0.4178272981	0.9897360704	0.0086660477	0.2093023256	0.7046979866	0.1073825503	0.0033557047	0.144295302	0	0.0813953488	0.1860465116	0.1337209302	0.0348837209	0.0697674419	0.1453488372	0.0465116279	0.011627907	0.0588235294	0.0226244344	0.0813953488	0.4228571429	0.6742857143	0.008356546	0.5289672544	3.0747352878	1.7745900623	0.0842857143	0.1506666667	0.0396190476	0.0125714286	0.0218095238	0.008952381	0.0601904762
GTrans_FICTION_004	de	croco	pro	23.525974026	0.0452663539	0.0160088325	0.0002760144	0.9220779221	0.012987013	0.2662337662	0.0519480519	0.012987013	0.3051948052	1.2012987013	0.6623376623	0.3938724814	0.9848171153	0.0102125311	0.1233766234	0.8172043011	0.0806451613	0.0107526882	0.0672043011	0	0.0519480519	0.2792207792	0.0974025974	0.0584415584	0.0909090909	0.2402597403	0.025974026	0.0519480519	0.0354906054	0.006263048	0.1623376623	0.7548387097	0.5677419355	0.0033121722	0.4590909091	3.0571736535	1.7109050649	0.1225505256	0.1487358814	0.021104033	0.0391474654	0.0269597301	0.0149462366	0.0360565947
GTrans_ESSAY_021	de	croco	pro	18.3728813559	0.0295202952	0.0138376384	0.0018450185	0.5762711864	0	0.2372881356	0.0677966102	0.0338983051	0.2542372881	1.4406779661	0.2711864407	0.4520295203	0.9898989899	0.0046125461	0.2372881356	0.7904761905	0.0857142857	0	0.2	0.0338983051	0.1525423729	0.2033898305	0.1016949153	0.0847457627	0.0169491525	0.0508474576	0.0508474576	0.0508474576	0.1146496815	0.0191082803	0.186440678	0.5423728814	0.5762711864	0.0110701107	0.6183206107	3.0876372069	1.7973859458	0.1123083132	0.2205004036	0.0723163842	0.0310734463	0.0627522195	0.0245762712	0.0231638418
GTrans_TOU_008	de	croco	pro	22.0785714286	0.0145583953	0.0080879974	0	1.1428571429	0	0.1785714286	0.0142857143	0.0071428571	0.2214285714	1.5928571429	0.0857142857	0.3940472339	0.9886363636	0.0051763183	0.0642857143	0.8451327434	0.0663716814	0	0.1238938053	0.0142857143	0.1642857143	0.0285714286	0.1214285714	0.0357142857	0	0.0857142857	0.0214285714	0.0071428571	0.0430107527	0.0268817204	0.0214285714	0.3309859155	0.7323943662	0.0087350372	0.6791666667	3.3425193139	1.7589726553	0.137156271	0.0487256875	0.082880617	0.0049295775	0.0724849095	0.0211267606	0.0143192488
GTrans_SHARE_004	de	croco	pro	25.6439790576	0.0273581053	0.0179665169	0	0.9319371728	0.0052356021	0.2670157068	0.0314136126	0.0261780105	0.2670157068	1.5968586387	0.1623036649	0.4244589628	0.9834437086	0.0136790527	0.1937172775	0.6953642384	0.1368653422	0.0154525386	0.1699779249	0.0104712042	0.277486911	0.2251308901	0.2251308901	0.0785340314	0.1151832461	0.2565445026	0.0890052356	0.0628272251	0.0499306519	0.0194174757	0.0628272251	0.7474226804	0.5	0.0138832176	0.5714285714	3.3430010597	2.1789106209	0.1193626248	0.1453342333	0.1073964981	0.0190701195	0.0838447063	0.0171944035	0.0411287023
GTrans_SPEECH_001	de	croco	pro	22.6333333333	0.0416053019	0.0231958763	0.0003681885	0.9	0.0333333333	0.2416666667	0.025	0.025	0.2166666667	1.2333333333	0.0916666667	0.412371134	0.9781659389	0.0044182622	0.2166666667	0.6231884058	0.1884057971	0.0072463768	0.1920289855	0	0.1083333333	0.1833333333	0.1166666667	0.0583333333	0.1	0.175	0.025	0	0.0810810811	0.0101351351	0.1333333333	0.8166666667	0.4416666667	0.0125184094	0.5470588235	3.3069966749	2.1432956698	0.1388266595	0.2366269841	0.0497159091	0.0191071429	0.031875	0.0138888889	0.0460984848
GTrans_ESSAY_016	de	croco	pro	25.0697674419	0.0213358071	0.012987013	0	0.7441860465	0	0.1860465116	0	0	0.2325581395	2.2093023256	0.0697674419	0.4452690167	0.987654321	0.0037105751	0.0930232558	0.7764705882	0.0941176471	0.0235294118	0.3176470588	0.023255814	0.0697674419	0.2558139535	0.2558139535	0.0465116279	0.0930232558	0.2093023256	0.023255814	0	0.0963855422	0.0180722892	0.0930232558	0.5681818182	0.5909090909	0.0148423006	0.6548672566	3.3770213188	2.4119395621	0.1095238095	0.236038961	0.0862012987	0.0489177489	0.0621212121	0.0215909091	0.0255952381
GTrans_SPEECH_010	de	croco	pro	24.8706896552	0.0433275563	0.0166377816	0.0003466205	0.9655172414	0.025862069	0.3103448276	0.025862069	0.025862069	0.2844827586	1.0775862069	0.1896551724	0.3913344887	0.9699312715	0.003812825	0.3793103448	0.709375	0.11875	0.003125	0.13125	0.0172413793	0.2068965517	0.4482758621	0.1206896552	0.0603448276	0.0517241379	0.1120689655	0.025862069	0.0775862069	0.0871212121	0.0151515152	0.3189655172	0.8461538462	0.452991453	0.017677643	0.5365853659	3.1611202362	2.0546470446	0.1088047755	0.2355514856	0.1048433048	0.0602971103	0.0611518112	0.032370099	0.0428503595
GTrans_ESSAY_020	de	croco	pro	29.1014492754	0.0104581673	0.0069721116	0	0.6376811594	0	0.3333333333	0.0724637681	0.0144927536	0.2608695652	1.8260869565	0.1449275362	0.422310757	0.9691428571	0.0064741036	0.4637681159	0.7593582888	0.1176470588	0.0160427807	0.2459893048	0	0.4057971014	0.4202898551	0.1594202899	0.1014492754	0.1739130435	0.115942029	0.1449275362	0.0289855072	0.0461538462	0.0115384615	0.0724637681	1.1111111111	0.3472222222	0.0124501992	0.6363636364	3.5113415125	2.2292979541	0.1227568342	0.2028604497	0.0996252205	0.0237103175	0.0496472663	0.0163580247	0.0562169312
GTrans_POPSCI_003	de	croco	pro	21.2038216561	0.018924602	0.0036046861	0.0009011715	0.6114649682	0.025477707	0.1910828025	0.025477707	0.025477707	0.1592356688	1.4713375796	0.0828025478	0.4947431661	0.9856373429	0.0198257735	0.1719745223	0.7094801223	0.0642201835	0.0183486239	0.1467889908	0.0063694268	0.0828025478	0.2802547771	0.3630573248	0.1592356688	0.0636942675	0.2101910828	0.0828025478	0.0573248408	0.0604229607	0.0060422961	0.1082802548	0.7070063694	0.5159235669	0.0093121057	0.649867374	3.1927149854	1.9686946802	0.1588868668	0.1371878475	0.0544307957	0.0560484279	0.0412597311	0.0393387928	0.0693281771
GTrans_POPSCI_002	de	croco	pro	18.4678362573	0.0158328056	0.0044331856	0.0012666244	0.4470588235	0.0176470588	0.2176470588	0.0411764706	0	0.1294117647	1.3176470588	0.2117647059	0.4825839139	0.995427825	0.0186827106	0.2	0.8051948052	0.0681818182	0.012987013	0.1396103896	0.0117647059	0.1058823529	0.1823529412	0.2294117647	0.1294117647	0.1	0.2588235294	0.0882352941	0.0470588235	0.0544217687	0.0085034014	0.1941176471	0.5517241379	0.5689655172	0.0110829639	0.6592797784	3.0176890046	1.6944496347	0.1363984674	0.1549808429	0.0654214559	0.0219348659	0.0353448276	0.0231800766	0.0537356322
GTrans_ESSAY_018	de	croco	pro	24.1538461538	0.0222929936	0.0183121019	0	0.8269230769	0	0.2307692308	0.0192307692	0.0384615385	0.3461538462	1.6346153846	0.0576923077	0.4084394904	0.9790076336	0.0015923567	0.2884615385	0.7777777778	0.0303030303	0.0101010101	0.1919191919	0.0192307692	0.0384615385	0.3461538462	0.0769230769	0.0576923077	0.0192307692	0.0192307692	0.0192307692	0.0192307692	0.071942446	0	0.1538461538	0.6730769231	0.4807692308	0.0087579618	0.6642335766	3.3504340482	2.1617674413	0.1516025641	0.1949175824	0.0428113553	0.0354395604	0.0187728938	0.0096153846	0.0230769231
GTrans_SHARE_003	de	croco	pro	25.1652892562	0.0236453202	0.0151067323	0	1.0743801653	0.0247933884	0.1983471074	0.0330578512	0.0495867769	0.1652892562	1.4297520661	0.2314049587	0.3967159278	0.9853181077	0.0082101806	0.3140495868	0.7265306122	0.1346938776	0.0081632653	0.4081632653	0.0165289256	0.1487603306	0.2892561983	0.2479338843	0.1074380165	0.0909090909	0.2396694215	0.0743801653	0.0247933884	0.0666666667	0.0111111111	0.0495867769	0.5867768595	0.5371900826	0.0088669951	0.6021505376	3.2706795484	2.4359938844	0.0838842975	0.3090909091	0.0985635577	0.0361668634	0.0665289256	0.0034435262	0.0427784337
GTrans_TOU_011	de	croco	pro	23.7207207207	0.0094948728	0.0045575389	0	0.8738738739	0.018018018	0.1711711712	0.009009009	0	0.4594594595	1.9459459459	0.0540540541	0.3881503988	0.9761222541	0.008355488	0.027027027	0.8846153846	0.0714285714	0.010989011	0.1263736264	0	0.0720720721	0.0810810811	0.045045045	0.045045045	0.009009009	0.0540540541	0	0.027027027	0.0437017995	0.028277635	0.0720720721	0.3963963964	0.6756756757	0.0075958982	0.7056074766	3.3159146467	1.7261516337	0.2052767053	0.0615615616	0.0423423423	0	0.0348348348	0.0022522523	0.0105105105
GTrans_SHARE_006	de	croco	pro	25.3981481481	0.029529712	0.0280714546	0	0.9444444444	0.0092592593	0.2685185185	0.0648148148	0.0092592593	0.2037037037	1.9074074074	0.1851851852	0.4152387896	0.9835924007	0.0065621582	0.1944444444	0.7878787879	0.0707070707	0.0101010101	0.3232323232	0.0092592593	0.1481481481	0.1574074074	0.3333333333	0.1203703704	0.1296296296	0.1851851852	0.0648148148	0.0092592593	0.0740740741	0.0098765432	0.0740740741	0.5765765766	0.5675675676	0.009478673	0.48828125	3.3576820362	2.2564157919	0.146031746	0.1705634206	0.0827327327	0.0063420563	0.0478978979	0	0.050025025
GTrans_SHARE_013	de	croco	pro	26.2258064516	0.024600246	0.012300123	0	1.4193548387	0.0322580645	0.3870967742	0.0967741935	0.0322580645	0.2258064516	1.8387096774	0.1290322581	0.3763837638	0.9935064935	0.0036900369	0.1612903226	0.7547169811	0.1320754717	0	0.5283018868	0	0.2258064516	0.0967741935	0.2903225806	0	0	0.0322580645	0.064516129	0.0322580645	0.0707070707	0.0101010101	0	0.6129032258	0.5806451613	0.0159901599	0.6	3.4074738103	2.0584213267	0.1865591398	0.1430107527	0.1107526882	0.0107526882	0.0408602151	0	0.0510752688
GTrans_WEB_007	de	croco	pro	18.11	0.0353395914	0.0127001657	0	0.6381909548	0	0.1256281407	0.0351758794	0.0100502513	0.256281407	1	0.1708542714	0.4171728327	0.9856490541	0.0069022639	0.2211055276	0.7606060606	0.0787878788	0.0151515152	0.2454545455	0.040201005	0.0954773869	0.1608040201	0.1306532663	0.0301507538	0.0351758794	0.1055276382	0.0552763819	0.0100502513	0.0891566265	0.0048192771	0.0703517588	0.4292682927	0.6487804878	0.0077305356	0.57960199	3.1751592706	1.9095922547	0.0867886179	0.1704878049	0.0610569106	0.0201626016	0.0468699187	0.0203252033	0.0314634146
GTrans_SPEECH_005	de	croco	pro	23.0796460177	0.0218558282	0.0118865031	0.0003834356	1.0265486726	0.0088495575	0.1946902655	0.0088495575	0.0088495575	0.3185840708	1.5044247788	0.1061946903	0.4198619632	0.9891598916	0.0034509202	0.2300884956	0.7441860465	0.0930232558	0.0093023256	0.3860465116	0	0.1238938053	0.185840708	0.2212389381	0.1150442478	0.0530973451	0.1150442478	0.0265486726	0.0619469027	0.0559006211	0.0124223602	0.1238938053	0.5565217391	0.5826086957	0.009202454	0.634057971	3.2596981788	2.0638696954	0.1014699793	0.2003588682	0.0624637681	0.0230434783	0.0498550725	0.0304347826	0.05394755
